id,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,target
4325,4.966926560234267,17.548569022698416,28.466647249961902,8.661255432227717,2.3987183033573483,4.365733532833555,38.14426590877219,5.285708731823628,6.827060820019299,6.354128307857199,17.874807524765608,71.88389120798693,2.0070106592579213,3.769815553050928,3.9308472080085495,0
4329,6.870888442422142,18.652501365841943,26.764185909751593,9.135867052396632,4.186510959222526,2.9801241408277566,40.11061491497805,3.5265181086029465,6.0376513089476305,6.753849090928136,19.315416496559774,63.571994052181964,1.929757807226601,4.597873394449387,7.093237967842577,0
4330,8.324784333936805,4.6251989064591665,34.756927304440715,11.146483396644037,2.254662615970421,5.000966580924967,1.9041051285675437,4.220745843159542,1.7780357135107234,1.6747295613100208,8.673340542518483,18.72139844120489,3.7697925314080734,3.729954857939584,5.944154865697616,0
4331,6.78615234370569,14.926557716589397,30.044372695674795,10.254311266472229,2.3941074131364433,6.379431408075631,15.869147738549366,1.76533901651917,3.304339196212674,5.404729172114615,9.793062760553983,34.79224303939442,2.890313059475914,2.1810043055707244,6.936954642254465,0
4332,6.7687490103861085,17.045507451091055,34.91966454869768,11.202585679381935,2.509654773979266,5.1075767345703875,46.985066427647205,5.059238936037626,5.44629256210389,6.171975690819827,17.05777594090045,57.34542467720945,2.4414770923986064,3.056540182173031,4.4776073034377415,0
4333,6.278036714165195,20.88209811641611,48.13145360145374,4.539653582300523,2.8351539751859645,6.088866916677969,29.44325221798756,2.144351797383343,7.466285443997439,7.5611595792993,28.256438342720354,78.61445279794228,3.46526685221127,3.8008918065854758,2.4257890554013612,0
4334,4.1590755973702445,16.58311093544103,25.717616224532534,13.76593778813788,1.0862203984692826,4.821410444566582,54.33593089622717,3.9869430236911034,7.5293641864119705,6.004547407308733,12.933601628542382,79.27862521075667,2.6076875940453075,3.082313696957126,6.422708558256846,0
4336,4.8069715876021775,18.298024854336017,32.02098694788014,10.895737333480879,1.9787395022197496,5.334630181137089,42.87283338502717,3.81371537985539,6.4748281948361175,6.625497358469672,11.423522208342206,68.17514268851794,3.3338213444159686,2.5159321364367306,4.626941577681962,0
4337,6.750573043467168,21.530923516330137,38.37495676968471,11.812997885011818,2.749028145466073,5.571274652010835,12.551524239394869,3.42857267986235,3.770227976621344,7.796091546408293,15.042320431564342,39.697706647938034,2.679322545185561,3.290754779930437,5.230374998140328,1
4338,6.718305343539157,24.042078156723456,45.67018861786899,6.177220874788506,3.7124258758216966,4.647513738357055,27.7070809469471,2.8660972263902287,6.3056167241504975,8.705350800840458,22.789813912318817,66.39347129718642,2.889582947496263,2.660945736566653,3.1531640964096606,0
4339,5.710954391994712,19.1335113566364,36.509717187107654,8.337729169255178,3.0704321874829827,4.040573737897969,35.65788925029816,3.34707156111224,6.775455339542259,6.928017092599147,15.34420865131613,71.34052374105745,1.939881877305003,2.705803284062319,2.402580434713122,0
4340,3.3578582040203098,16.967327347664288,39.09415967438535,5.67504605540017,4.010849811100093,4.766902264526396,39.3026666144559,4.542465619801438,8.045812187368739,6.143667604408183,22.449751981945628,84.71643994451406,3.405989166808445,3.756430649730932,1.4500439555192415,0
4341,6.5601516749043,19.381866892090493,32.830379744279746,5.885805610020391,2.746586574631578,6.10896152149758,35.63719213319153,3.422041594255557,5.684136724426723,7.017943680698763,18.498475199988192,59.849747450888934,3.301492093232605,3.0553158713965316,5.054254502013398,0
4342,5.706498054540486,15.275821658631424,47.618261687510476,10.36310330479737,2.481701173715436,5.2692404619969375,27.297207012649608,2.493726083584612,6.4769996050566645,5.531193495112832,19.661722771308128,68.19800602900612,3.338192955382201,3.2926848650246723,2.6096055390784825,0
4345,6.097816728083389,14.67135711050948,38.88985910697093,12.111438307260352,3.7249190689612,2.777217753809982,23.24363338084104,3.6010575151746056,4.928598395956091,5.312324065283553,9.437529514027956,51.89448874746733,1.7236906552779665,2.1611592588211472,2.662002125260507,0
4346,4.979480628630271,13.57838560038785,31.470787316712073,10.590281009995303,1.980567477249057,3.3285047101671403,38.51768633780036,3.4589688504965945,6.848939630709564,4.916572069598757,9.583684411967653,72.11425887115574,2.8572257299563346,1.8108134269377358,4.866159275266786,0
4348,5.402061741230073,22.674283826214804,40.30946486155418,6.026319343304417,4.278750921580345,4.667979166332105,19.95577647420586,3.5611913309701877,5.916210649016447,8.21008872770105,23.584204505955274,62.293313897301694,2.9972057068901634,3.209872568110852,4.230535401079996,0
4349,6.865255593367895,15.913565739799294,41.69836995630925,9.923161597914868,2.1684610583231474,4.76766630435126,34.6443702986159,4.978206489637393,5.7638802795681645,5.762113048386699,18.31869205147341,60.689387992176705,3.618225818598214,3.636978013706996,3.709077733081459,0
4350,5.274391135112505,22.80144111962409,29.57138299599197,10.373103072562571,2.5863856181297558,6.815552885842374,20.8752855954694,5.471417957888457,3.4377778359156905,8.25613087259374,14.20870220512752,36.1972530301105,3.0593093284712216,2.265780797332748,6.251656075078447,1
4352,6.802199206100628,23.963636421111808,33.72277107074176,7.009994255209162,3.3457439453831115,4.44378852073304,32.108513634225986,3.4201822550654324,5.776762819867795,8.676947980523728,14.903016407908487,60.8250315948623,2.374393825349591,2.827361737962704,3.998163612789992,0
4353,3.667285163928372,14.263900841376056,20.659893854880437,9.78819779153042,2.800073661441319,3.4024615938328138,41.26273724474013,4.977644099325171,6.801035127631247,5.1647889921635874,10.916331000728341,71.6098599536074,1.3571303367959016,2.4512465119918816,4.557108865491665,0
4354,6.749484199691954,17.51483091119526,40.395594001280266,8.504742908489616,2.9218603996190673,3.6251645267619965,16.51684284978433,3.1889673841541493,5.41886960949098,6.341912138602683,18.248206909771444,57.056681308108686,2.997297337156851,2.786403172926353,5.199414186435435,0
4356,6.694661616947164,17.48004335045224,24.0756179461575,4.490339467848201,2.633540868442264,6.049936959730281,20.264269370048645,3.161665693254458,4.227626553122537,6.329315976249353,13.008426811955914,44.51377470104305,2.86075435923761,2.2151423883411363,6.472555502265313,0
4359,7.817433624092141,20.143666465956024,39.80507898618506,8.816454265652261,2.660867871962649,3.462607861848256,35.533310658424504,4.293978804672396,6.077069415491513,7.293782253687331,19.554028961730754,63.98703750310837,1.6593124557403987,2.9117055144103676,3.396975516946603,0
4361,6.250547049205981,19.65278854347142,42.36242413487597,6.107845356549998,2.909399356320888,6.6287135334602425,35.96109762563831,2.2850717080940424,6.495954445814318,7.116041191215108,23.49817091733521,68.39758645560676,3.5040884881727963,3.1669366368037584,3.744651582232511,0
4362,6.471983222101021,8.270408900797065,32.32367567249745,10.270680539658553,2.132642271043947,4.261503072696058,13.620915519768026,4.112430589676149,3.996523123380894,2.994616783062807,9.351828925283009,42.08042684619063,3.391748681387045,2.945874893077847,5.419822919523614,0
4365,5.4980898659222355,14.495152526680009,40.39677389358298,13.727404426074113,2.404912939637565,3.8588694328760056,38.73588223648764,2.707631146946549,6.727329338808466,5.248522479374363,13.623600622130745,70.83379261733887,3.0872065502695354,3.309781021300283,4.296796768241541,0
4368,5.482716806395232,19.28686748697886,37.56438318873491,6.793526978051173,3.5752562424565495,4.006072427071807,36.278488773778626,4.075251761383936,7.087088053259381,6.983545525016175,21.957467896752878,74.62178527955184,2.910624664539899,3.5298421313547834,3.8283321304994296,0
4369,5.7181785241186525,12.709903821034384,31.04253538979238,8.484681356702051,2.1646158195878282,5.5128244916054285,26.125536711719256,4.915796450736195,4.848162835605091,4.602105137741798,15.907119755027926,51.04756190413676,4.375075252024875,3.286086526493501,6.751668028043628,0
4370,4.468374332313441,16.310730890362155,27.663308803896307,7.748408063589349,2.7937309276332773,5.79846130555614,38.94187861331068,2.818908143388753,6.468891238829584,5.90592182976492,12.995346874289503,68.11263094137942,2.180439090083717,2.4327300208314293,3.6818849183062845,0
4371,3.293667983669498,18.85068786877593,46.87421576457827,11.068550552977,3.084716208902573,4.930429480933364,31.295282652303875,4.169033050640734,7.174174341814245,6.825610068526891,18.929382629380918,75.53873936231444,3.8949099761904655,2.8003034366611113,2.1531487750506524,0
4372,5.75864511995422,19.388979811298864,23.692850944213223,7.8364454087014295,5.138286570685232,5.263991526911922,22.683683245539278,3.975671952416716,3.6908601924825097,7.020519184219019,12.71867795473095,38.86202269684078,1.4005653996422276,3.825148882962636,4.354566466671536,0
4374,6.222462126547478,13.154720612808477,35.41372789502823,9.219518472709352,3.788466961182616,4.021405687986062,22.53382953320295,5.186723404188468,4.316567799116988,4.763168012142902,13.843907788934686,45.450260111019205,2.4912552061231503,3.062271193071293,3.2702970084127,0
4375,7.117751440129084,13.345895739183755,26.288068849114897,9.594528933134642,3.8066277848071937,2.3152531082232666,36.23920338182042,4.956616930104067,5.777470369138277,4.83239025360818,19.5894078573023,60.83248156434764,1.5276675357394551,5.222851943768546,6.175860866082159,0
4379,7.313055507577251,9.385579834635097,44.966636148463,10.814612313249,2.4294768569610867,4.9541172794382655,14.10332147619436,3.4571058526616856,4.130668117125447,3.398406926272455,17.05913900489413,43.49287422151697,3.5819287897913203,3.361796693311242,4.294243736584656,0
4380,5.555265746478311,12.467976555797913,34.4153025479928,10.526426510193247,2.092164223497374,3.625083118138602,47.36221456419856,4.721097188863104,7.089857641972257,4.514506149898791,15.437111834170976,74.65094699628116,2.596041411038705,2.825202950987965,3.8293758788675336,0
4381,5.868241698107346,22.170251509225558,38.00860820646107,7.8176609332070575,2.1740633479910985,4.8990284388882,16.85773969884234,2.7902811657050086,5.890808943138844,8.027584615296576,13.90539987188579,62.025852758468936,4.10382344782583,2.883773722916077,5.057344791943612,0
4382,9.047238549484291,22.506792375344816,44.85451682382845,9.276676716383323,2.3268558059414612,5.270058157462568,33.168109798659735,4.5583414579460495,4.852987709131474,8.149442063695542,21.659091134926058,51.098364246873444,2.923761080946396,3.632882601374242,4.0133753674510135,0
4383,4.32827350022966,13.52648727543135,30.196707081352635,11.815623569229713,1.7561239801799338,3.2629849519351284,43.996079055857,3.4798069690192155,7.460210387285205,4.897780302856414,6.878058154652486,78.55048695271296,3.5769880207372426,2.4097748664486085,4.982018318074908,0
4384,4.934417348574553,17.486679964000654,35.42877726353938,11.186184705928657,2.48572020191822,5.024810047164729,14.91868474197872,3.012680127753073,5.9710499428977535,6.331719015150229,19.59156188264586,62.87073102294486,2.333386765269522,4.811000819838802,4.690050213960644,0
4386,3.8022546804593773,18.391207414561766,41.710327776798174,11.454742376591671,3.0368668194657253,4.8400022482002045,24.86986443332738,2.6002613541074435,7.197874090193667,6.659237656209231,24.50152998549429,75.78828014993529,2.1445482874341666,3.721974227168014,4.027424843402389,0
4387,7.424242047645949,12.744990744725325,34.71350169678687,11.286343070066877,2.5431952100767514,3.7801000183436493,17.604789488059463,3.483594999504639,4.077967767669055,4.614809695861144,8.05151606939472,42.93797859559292,2.513046259029519,3.0743841034973056,4.284372290181083,0
4388,3.540273291102,19.711510689016023,45.14320946042926,13.072382117894286,2.772999630592864,6.243958307078019,26.221350115063256,2.2516221274711707,6.501175121516489,7.1373037823027605,18.504051778792736,68.45255630194335,2.7593165229937293,2.935647582072412,2.628398030962801,0
4389,5.6727323336374145,22.31046155472003,28.147798655100722,8.82284656156169,3.3701559897204882,5.681254173882292,33.9568059123752,3.5546435439586923,5.0475147289445115,8.07835300660928,12.932357115883185,53.146589610305135,1.9967452166837965,2.5641118961489737,4.646691237106809,0
4391,6.17541183178313,21.2755638409365,28.234888165489888,6.438017743750797,2.7051106132201523,5.582282684213197,34.86559650956087,4.060584017908736,5.540317934589862,7.703628842469005,14.419582660058635,58.33544217152452,3.154853454528844,2.87322623279437,5.320127998636959,0
4392,7.977827739874445,10.807562286970157,31.914187354483097,9.090796932068322,2.5987106048148405,5.343378684659627,26.122577861742364,4.051429135483979,3.396222112402719,3.913289874390412,9.837754291756228,35.7597020565911,3.233635969056368,2.9741779229507164,5.06429929008634,0
4393,5.13661135408118,22.448266207988095,37.83295459617435,9.914323882001122,2.016468424868579,4.4468183693329255,45.19348766827059,3.6873453596915877,7.738986059228977,8.12825043398085,15.215853935907303,81.48578819020551,3.2419693255337276,2.7814957820086685,3.535557114270931,0
4396,5.924049509550536,16.273241539561468,44.869558245040295,6.207919239007366,2.632447931695686,5.077024070830902,12.779272411173746,3.0272153687120436,5.678600975257794,5.8923473813379434,20.746481813807065,59.791460114434116,4.359849355155631,2.5370558082754764,4.600629920486845,0
4398,5.78706174929908,22.91510246329041,45.80363695685347,9.817361308289968,3.825254521502662,6.300812753680991,29.79214060388923,2.4829632947071874,5.965211220617613,8.297286294461191,21.664453463475226,62.809253604148694,2.9552739239434467,4.285338645590792,2.305571205572234,0
4399,5.070623724983826,24.775399704441252,30.045686624853595,5.273440005818747,3.30696286665549,4.1762528225395075,45.64993066805613,1.9179373200357772,8.828888136716806,8.970877818974431,14.911756214009653,92.96164938888641,4.138091846080512,4.915589795396425,4.440095988385666,1
4406,3.6581613086509743,23.794600311888704,19.13246903698564,8.225386603894506,1.3658537689187291,4.2312244144077065,31.381074423824746,5.086652366532867,8.031386666276397,8.615742014084226,17.453253987507217,84.56454989751467,1.1810658072152265,4.494444997113036,4.816964232385935,0
4407,7.705824113210017,18.915628372571028,38.78340723454147,8.513721732043994,2.4790000647211143,4.3504540148654165,23.373367386526112,5.237594640937279,4.530983878408714,6.849124253242306,18.15339460382399,47.70790253187666,2.151855120778241,2.4149341011247367,3.966216235463476,0
4408,7.122494039219419,17.878149406197572,30.208943589025164,9.095631170469686,2.7502235466263896,4.971893357628154,15.731069892858887,3.3364770502981296,3.559804490297801,6.473465448213068,12.436569558042885,37.48210327230498,2.422113972830978,2.09501642533822,6.696642614749813,0
4409,4.446948078605791,18.9202864786747,31.284991196374605,10.561883283798666,2.20639084475294,2.5553819453871647,13.558479879339352,3.3448219635959155,7.377283624530231,6.85081089810868,20.002405676838364,77.67732959418628,1.0590445526713588,4.272728060254277,5.001039862831491,0
4410,7.613409517746456,26.03398540088481,44.89171558681849,12.71579184063366,2.7390082930934767,4.879174401202983,40.20557743509836,3.7843418135527522,5.569054287532222,9.426596743480017,20.966672587788974,58.63801467279265,3.2743164970214083,3.445068896409072,5.701677956061205,1
4411,5.299100321357121,17.422235548879556,43.28670827375116,12.702094961181364,3.8008884771619833,3.9765943050971493,43.68339706539881,3.562341284312051,6.575557532620464,6.308384458248489,16.215263670208707,69.2357479694186,3.3640250077523977,3.5087722449331835,3.3643822996705968,0
4412,7.273534250171739,12.040847893769044,37.1000807521832,11.550872399253798,2.580363258201968,5.868173233743163,36.881231716256245,4.2581287696053955,4.069841011473335,4.359847937084725,12.512545626011569,42.852409875224424,3.81730621462387,3.280571898490712,4.875261533924225,0
4413,4.819538250112609,19.720735953150665,30.203412549101373,11.065511351736959,2.865900903748894,4.379681151547348,29.214704446060686,3.911545979456635,6.195693818665307,7.1406441408191474,18.841547111369223,65.23606456133419,1.4242390677041143,3.6044616782367673,5.174178428861314,0
4415,6.960331748836817,16.726181442529455,37.91438106296115,10.333369049287274,3.777248668547691,2.898730300676932,39.04874414919627,3.778054629501273,6.518682497229485,6.056351537772827,21.878458051410757,68.63689599427478,2.5430218585513353,4.723414144991156,5.251193482401191,0
4416,7.688423789197982,13.898748276096192,42.79518275872597,10.270750327484915,3.3319745534237954,5.036428888130822,25.757551373343624,4.518808159437844,3.9604687696135112,5.032571587500545,15.905563327813123,41.70080121927532,3.8155926424807087,3.7857631030134313,3.9257981096871877,0
4418,6.362778757162864,12.60261351959111,38.136467156424914,9.389888155531787,3.851367962077977,1.9529115772058416,37.540974970411106,3.383129815546555,7.113910813791831,4.563256594554177,20.101023129877518,74.90420907082064,2.2886201128696544,3.917245221244386,4.391875303943575,0
4419,6.789147118305888,13.580465402558,38.45877771911115,12.148563701858018,2.8053284221000445,4.0147203678243155,41.823073003335686,5.306397456330237,5.002351016371029,4.917325141249614,15.345471834180684,52.67104918569649,2.933742273455861,2.4063429519732544,4.793345522026698,0
4420,3.2507785659012147,12.349714474089158,23.140307902494335,10.58782586122475,1.9673583188063795,4.091696675618319,27.03574629833743,5.877716163098505,5.774765068010552,4.471684855458215,9.06525179567652,60.803996748249325,2.891728796398409,2.3683909440962854,5.381741143894145,0
4421,7.264946827368669,21.097721074602866,36.1622629598418,11.355932810086898,1.63061905280435,5.038274960563386,50.27040601423287,4.416089293820125,6.808001461136533,7.6392340901421045,21.93478631101983,71.68321028298254,2.075314411620961,4.271412957870326,4.7176367017366525,0
4422,4.6513373982671355,17.91455844368129,38.85563339912274,11.729850017780329,3.162213626466604,4.328446101831357,24.550644751620446,2.975354854754264,6.231221944804449,6.486648728025677,15.969931886580678,65.61014940128767,2.7083766937065925,3.51544495578575,3.8846535650689757,1
4423,6.488598230738518,18.82373477665964,33.70602644336788,12.819187614790833,2.2079177936494365,4.885389824681494,55.489289977144296,3.4991109264500455,6.397901625616008,6.815850674163803,14.701183904453675,67.3651629214406,2.4604304679588034,2.890315237638648,5.368595508910906,0
4424,6.403697519536434,24.9946226713089,34.158825807968505,4.1799256047114435,2.3054763099485114,4.163408320668454,28.05706677067181,3.812076984049507,7.191582424932669,9.05025585018053,18.551280885372805,75.72203357720629,4.047715113739536,3.6764643986891525,5.159201124612769,0
4427,5.914111250163947,30.462273516332658,38.51385373319852,7.485545025314262,2.6317870363044387,5.217213149797841,19.773282709350212,4.623819797049952,5.497253187650723,11.030027247318788,16.090427210926162,57.88200229959676,4.247051926286965,2.8675155154227134,5.026697988712344,0
4428,5.953530829882422,15.376779301628835,39.093830707651115,3.91889808530933,3.712613360088228,3.309581221202736,30.858049097961892,4.296586960344945,7.368203722354405,5.567749057930213,24.731546307280418,77.58172495298075,3.7873770378776284,4.150849505317642,4.049262539050611,0
4429,7.137741867339477,17.174507573516294,38.23858964463764,6.420023136609125,2.8612350195008363,7.016778875186199,42.015946972297385,3.2246417304484396,5.4522472655584915,6.218685102200266,20.271990455178404,57.408123291824275,3.531952642813792,3.195201293181962,3.999277083143813,0
4430,7.733980180511311,15.241360471175412,43.41506355592074,7.408162307199308,3.2267864263829766,6.191780663983201,26.248888558703463,3.510922740391899,4.317732737291204,5.518715508648329,20.817280916642066,45.462526046710565,3.8026340315102463,3.29064217141066,4.335360876103242,0
4431,7.28352819057092,19.986478709962295,37.38474967185634,5.819854958444646,2.412538979523963,4.576246783321618,34.351031344465014,2.2172370775563808,6.834510355267174,7.236866435154412,21.609907137394167,71.96232929363252,3.6072836638191794,3.221517105118143,6.26876167023876,0
4432,7.067844592829545,18.579285099740556,40.21764322471632,11.518424519901687,3.068343534318038,4.46607094271841,24.938944864013507,3.771027224937066,4.409666754409013,6.7273383510251445,13.181598463810385,46.430523118808,2.6856777438329624,2.683134118178267,4.104719900834039,0
4434,7.123236716465157,14.006880861956217,27.779478382901505,7.717870644886043,2.4355007107088453,4.230529453279121,16.340559298154485,4.594697369827793,4.0035690066703955,5.071725111866336,9.665323409104534,42.1546147758428,2.920930038850284,2.9881091412279583,5.428143863455709,0
4435,5.666592558910446,23.16273935104757,35.41641485783553,5.3561185873475505,3.5426463605387264,5.649059742068374,41.45812496395771,3.708144098285781,6.543855928565805,8.38695266876967,21.419371222259343,68.9019535713518,3.316541973606017,2.670327942220019,4.618318445568031,0
4436,4.318794550410017,14.890995349023893,29.761713040094065,8.62194823960782,2.681210037826089,3.9628440857809446,26.71725333238312,4.0866476361633515,6.27903331145887,5.391852461418141,12.681788641433723,66.1135676613116,2.1867911517878817,2.258266027961216,3.869096062900845,0
4437,4.92046875107321,22.879650645322236,37.241009001444745,10.265966553112163,2.732647007104449,5.098491611230878,35.883116261756314,4.508962804205241,5.959158869181004,8.284449612460214,15.767099053639674,62.74552682864583,2.808699117971731,1.7747068205770096,4.101639044951529,0
4438,6.554742680686951,22.28934829349987,32.091613550224075,10.801177679442072,2.360081064091175,4.829782437147811,34.285881307718434,2.890108071348882,5.999957226770899,8.070708145617102,17.74991662775748,63.17510330024497,2.365312504211618,3.7594947091986874,6.449895068656874,1
4440,7.548752177446835,17.801106819233997,43.47550197066444,9.391605867673649,2.4722071925095106,3.718073929315069,25.140417804515582,5.341198476179265,5.238356388762295,6.445569242995274,17.13743380599958,55.15601086404086,3.3181380428518192,3.34326264415213,3.312528537056668,1
4441,4.245721007786654,21.77481633469045,37.27277252370041,11.68854823382072,2.7003271754434723,6.686850221603757,30.229655953423364,4.029188104953607,5.070051922403114,7.884402237680146,12.315980985713782,53.38388955612676,3.792205579825022,2.294500986738639,4.162770581747205,0
4442,7.718431988702061,14.914434500873448,35.68245053850557,6.923373770288572,2.8291603561339063,3.889504601515414,45.011018208628954,4.81161566105586,6.640196762386122,5.400339499767922,25.100968449078877,69.91635115763356,2.2898139032613565,4.260390648968602,4.618452622598941,0
4443,5.349381581772879,17.487920760200144,36.71965317089081,10.425806829694771,3.4473057515326646,4.014185882201788,33.41912302578649,3.7819003528205246,6.447056413153487,6.332168292709287,19.120648342888533,67.8827264078145,2.165876349322057,3.838974091310307,3.7983167947047844,0
4446,5.472158221987014,19.01050472148028,25.604106557783336,8.644408848337312,1.4620896445623377,5.942173714777895,32.70147524592291,3.1591515367977787,5.626656418745547,6.883477851736329,7.093690383285466,59.24452242812785,3.2223535526183715,2.2497543231328487,5.252045605912026,0
4447,9.924172187236445,14.036573666196247,35.25799406585203,8.950430220047059,2.6177877102285385,6.5542297232935605,24.794882041457853,3.400222288719222,2.46383118907026,5.082476523432554,11.76580971370511,25.942316586754977,3.1779631431521085,3.9665860999251947,4.792175398748831,0
4448,4.532663461425402,16.283479582158588,29.090309820978288,11.069868075128195,2.2730365828756685,6.480794000582552,20.03560399518839,2.9757284503669963,5.13138136791451,5.896054454900424,18.98551705789255,54.02964316887616,2.635990846106709,3.8473542949060198,6.96738585001696,0
4450,4.681980050904663,16.128060848033996,26.00049201173874,9.52976525288315,3.0597059242421154,5.6810179416361315,44.75404265519873,4.537922923692379,5.826146542708921,5.839779178164467,11.892047895848215,61.34500560032998,1.9371205836048788,2.9638558523730163,3.257031630865917,1
4451,5.899131124847777,22.551750347938963,35.81690376739346,7.864807439570697,1.973511896648321,4.839422603319188,31.220127749047233,2.9985520808351307,6.68132917774046,8.165720811321906,16.656968576512927,70.34944500993714,3.478919218993937,2.5416537040828358,5.479659165199797,0
4452,6.681852936425684,15.330953331221005,40.62607657940871,5.207166368170199,2.367387205938866,3.509049763105205,21.85062620142972,2.3512572852261817,6.963240453752693,5.55115601861021,21.665933286273543,73.31776183461585,3.654513014003819,2.7482020706407244,5.537571926452479,0
4454,4.305959830220682,16.907307750781644,33.49247313511092,12.005591609451571,4.025642415154465,5.294045385816494,34.32828442005872,4.241601268801585,5.05695923200736,6.121935221609057,13.309781176031695,53.246033228661744,2.0374530275909617,2.805193893138041,3.217483504696657,0
4455,5.5419768977564186,13.718292364022117,32.61737642423891,11.47403590913756,2.8388604510195194,4.943004307341611,46.30735953853476,5.256848902825515,5.6256231137428045,4.967230646153878,15.168280264415353,59.23364249218471,2.7885937831646657,3.2014372122394836,4.370710619031704,0
4457,4.327113790548587,21.43780416205557,34.37233602557212,8.80954928951465,3.23635379212809,5.299620267158952,45.82427190679402,5.5155462009451846,6.54473103476974,7.762374134792561,18.402857604465748,68.91116779117749,2.8716820418142697,2.419181767946605,3.544156767727318,0
